base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,0,3.5752154451223777,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,1,3.5777140365671944,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,2,3.9814221875963733,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,3,3.3306009145791267,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,4,4.474757224484826,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,5,2.9591263002848,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,6,4.660976463029726,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,7,3.6605115878937613,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,0.8,8,4.6690560977167035,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,0,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,1,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,2,,,Every human life has inherent value and deserves to be respected and protected.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,3,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,4,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,5,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,6,,,Every human life is precious and has inherent value.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,7,,,Every human life is precious and should be treated with dignity and respect.
meta-llama/Meta-Llama-3.1-70B-Instruct,The fundamental dignity and right to life of all human beings,1.0,8,,,Every human life has inherent value and deserves to be treated with dignity and respect.
