base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",-0.1,,5,1.0305107291097604,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",-0.1,,6,6.0720291550232695,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",-0.1,,7,4.6553164341378634,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",-0.1,,8,6.452060292364099,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,0,2.419272820280652,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,1,1.2184282956459884,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,2,4.652394899285774,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,3,1.2023597223454576,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,4,4.149728891354356,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,5,1.0304081977872606,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,6,6.32275429806044,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,7,4.766885353145134,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.1,,8,6.6018657902552835,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,0,2.3543291494958067,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,1,1.1480817742731408,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,2,4.937068468359961,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,3,1.1534596619041673,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,4,4.869768542367091,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,5,1.0315780726680501,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,6,6.360324953082333,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,7,4.866597547113979,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.2,,8,6.647593385375232,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,0,2.29215044899986,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,1,1.0943963064288835,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,2,5.224628325131232,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,3,1.1325769405690456,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,4,5.583208996543388,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,5,1.02898640954825,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,6,6.45222010614195,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,7,4.8839365646917745,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.3,,8,6.688028849300472,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,0,2.2396883638273457,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,1,1.049474782558887,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,2,5.829714411112849,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,3,1.080952948376289,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,4,6.462601539456529,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,5,1.0262250678087934,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,6,6.579873384352033,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,7,4.873061870396449,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expression of necessity, obligation or required actions in advisory contexts",0.5,,8,6.7927857007560455,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,0,3.820026499146895,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,1,1.0164350646011127,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,2,5.614361976385063,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,3,1.0089922503543765,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,4,5.178343521753403,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,5,1.0031348974221885,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,6,5.872556871703164,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,7,4.856746376689298,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.5,,8,6.875929940273131,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,0,2.6714699543128786,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,1,1.0295324323823918,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,2,5.628670565794061,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,3,1.0217079231338115,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,4,4.738512215727342,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,5,1.0040907462902309,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,6,6.212280048139865,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,7,4.6846652556659,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.3,,8,6.7716440287661435,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,0,2.6177176232261776,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,1,1.0659357293183755,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,2,5.264660542050497,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,3,1.0552664609992501,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,4,4.348295576011489,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,5,1.0071993480183923,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,6,6.216936910482542,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,7,4.649483091746642,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.2,,8,6.693330002021776,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,0,2.5719875510547916,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,1,1.1524182962345346,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,2,4.886692592534913,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,3,1.1181210180249028,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,4,3.9866031460208267,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,5,1.013337165134634,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,6,6.192495553648463,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,7,4.711459749398186,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",-0.1,,8,6.623896255391691,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,0,2.386732408367558,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,1,1.4299916264189176,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,2,3.9854217056370245,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,3,1.3405218955148699,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,4,3.3024668735942435,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,5,1.0540852929468965,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,6,6.166167753903829,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,7,4.768228767592486,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.1,,8,6.428215809844357,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,0,2.156252999648008,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,1,1.5263538777056216,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,2,3.4116469778741787,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,3,1.4048725057345315,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,4,3.178840468046354,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,5,1.075916895771492,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,6,6.1439087689946446,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,7,4.9498139830063925,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.2,,8,6.360586413807707,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,0,2.081666733517014,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,1,1.625892494740525,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,2,2.8248313379388,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,3,1.6189713035805902,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,4,3.208539628835027,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,5,1.095616253046811,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,6,6.073503867885754,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,7,5.1558480489219,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.3,,8,6.266045195079191,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,0,2.7234378021294847,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,1,2.6403135488469465,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,2,2.7554824274757888,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,3,3.274208951844874,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,4,4.107497359153407,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,5,1.8951014323120023,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,6,6.0251596483495,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,7,5.619212632546892,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation or requirement",0.5,,8,6.054323890806874,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,0,5.235687401928802,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,1,1.059121424479789,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,2,6.219781183052989,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,3,1.0382714077925892,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,4,5.9509311045473785,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,5,1.0103350817715353,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,6,6.251047012113975,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,7,4.96672693480933,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.5,,8,6.5261392561248766,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,0,3.268283556801129,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,1,1.123436880965359,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,2,5.941290857768944,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,3,1.0518697886345996,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,4,4.322236939800331,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,5,1.0074763228231491,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,6,6.20009095280002,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,7,4.474125090204277,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.3,,8,6.578343509341068,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,0,2.99181513003929,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,1,1.182058100616868,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,2,5.577966696644994,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,3,1.0903644167227071,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,4,4.011022461329262,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,5,1.0123424555247096,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,6,6.21855217010618,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,7,4.594721103902451,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.2,,8,6.594657584196069,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,0,2.732026168107559,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,1,1.2466866450177367,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,2,5.094484057552288,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,3,1.1655810750339672,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,4,3.781597287634059,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,5,1.0199525125495963,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,6,6.224840111593512,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,7,4.63220621931646,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,-0.1,,8,6.576326305868938,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,0,2.2996270499587355,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,1,1.338473303033383,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,2,3.815274645175397,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,3,1.2206059744472744,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,4,3.43419231372089,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,5,1.0468360330569793,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,6,6.118161779735568,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,7,4.794882298808484,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.1,,8,6.417540035473064,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,0,2.1483409742218154,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,1,1.2866206606869481,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,2,3.1127665920067438,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,3,1.2113245229977365,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,4,3.3096445508372923,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,5,1.0545711379184397,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,6,6.066535599120728,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,7,4.850230856843334,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.2,,8,6.395859959195175,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,0,2.101209483046295,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,1,1.205850643721173,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,2,2.807134904604751,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,3,1.1801941586049236,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,4,3.5435439977049454,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,5,1.0646325294619368,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,6,5.990722785622493,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,7,5.049320546459412,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.3,,8,6.305173389454847,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,0,3.6459416034953525,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,1,2.9582769930457022,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,2,3.6472353462370997,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,3,2.580956244588854,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,4,5.077006966970786,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,5,2.0742746986392917,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,6,6.072628442584613,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,7,5.274622624196544,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Mandatory requirements or obligations,0.5,,8,6.186623693182784,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,0,3.2926432204544245,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,1,1.2018534993160686,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,2,4.320954840371769,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,3,1.1087958847382446,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,4,5.005713895586696,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,5,1.0120071949182776,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,6,6.174869266929608,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,7,4.445577112158569,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.5,,8,6.237785502028114,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Personal obligation or necessity being expressed,-0.3,,0,2.7668488379114566,2,2
