base,feature,steerage,persona,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,0,2.515549977759822,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,1,1.2672044693416802,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,2,4.325066574893817,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,3,1.2495899295574988,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,4,3.5677006831062075,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,5,1.0372136463110984,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,6,6.295379150741093,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,7,4.8457121507723055,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.1,,8,6.600559905556927,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,0,2.554309143260829,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,1,1.2346688267317738,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,2,4.309744439453749,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,3,1.2876765478970207,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,4,3.6424297342229384,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,5,1.0582398362821308,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,6,6.3827243835534055,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,7,5.028755397731312,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.2,,8,6.604070436217876,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,0,2.615633413354348,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,1,1.2080973806866087,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,2,4.318535626904799,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,3,1.2180378881295284,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,4,3.7711593170156106,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,5,1.061570706639126,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,6,6.53686949916151,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,7,5.242252176117601,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.3,,8,6.668285504637221,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,0,4.452188099886157,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,1,1.5069785860551648,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,2,5.2804180500190165,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,3,1.386368167424346,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,4,4.83420660474976,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,5,1.259664247832294,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,6,6.851668413311627,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,7,5.836047870040805,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of necessity, obligation, or required action",0.5,,8,6.894052215480997,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,0,6.083237718834307,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,1,3.646744169921749,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,2,6.888329625447339,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,3,1.6865494351974903,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,4,6.363101545448822,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,5,3.704194774191751,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,6,6.745445205038727,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,7,6.331737154388509,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.5,,8,6.945582401561567,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,0,4.333203828527104,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,1,2.1845719977587876,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,2,6.454641659699306,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,3,1.3335968217345247,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,4,4.724227320316619,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,5,1.4223479187327768,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,6,6.440269570798132,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,7,5.508736021473405,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.3,,8,6.8312420331199615,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,0,3.4147295632797197,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,1,1.7396989148433497,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,2,6.012678088805956,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,3,1.2492172556508703,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,4,4.195255839550938,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,5,1.1417182953320093,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,6,6.3815659572361385,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,7,5.22420135845549,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.2,,8,6.717639648352515,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,0,2.7793697701554967,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,1,1.4304769571373186,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,2,5.359548841580306,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,3,1.234089078840126,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,4,3.8351372346117607,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,5,1.0528530872177937,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,6,6.280904607301286,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,7,4.978049123101864,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",-0.1,,8,6.6453356023687284,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,0,2.3018236453994767,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,1,1.2512271513268043,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,2,3.6198409599735033,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,3,1.2244136768854323,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,4,3.3727998495627194,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,5,1.0313338311913993,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,6,6.023419425799546,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,7,4.583935449188449,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.1,,8,6.395495088795403,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,0,2.1284233985693364,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,1,1.2707332924740802,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,2,2.868760423764918,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,3,1.2728335192029347,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,4,3.2085702567205643,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,5,1.0350572643761011,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,6,5.7527783707872455,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,7,4.499399479191684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.2,,8,6.223354674453813,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,0,2.157253603860407,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,1,1.6296425263053993,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,2,2.465498211807393,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,3,1.509449345380454,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,4,3.076992256304055,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,5,1.0577655557148828,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,6,5.447621304538889,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,7,4.527725120236508,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.3,,8,5.974219197947716,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,0,3.5165994279890604,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,1,5.318203702056289,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,2,3.302370814158263,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,3,5.527107483897772,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,4,4.2666027715292385,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,5,4.44980151552218,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,6,5.508694970845308,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,7,5.02928663210682,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,"Expressions of obligation or requirement (must, need to, have to)",0.5,,8,6.098090183583869,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,0,6.26828625253583,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,1,5.314432229525847,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,2,6.307571522282682,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,3,5.076612935155337,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,4,6.353978510666786,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,5,4.80042989279763,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,6,6.1767686841638065,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,7,5.586987536536926,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.5,,8,6.520585673972008,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,0,4.787995751341257,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,1,4.068004495633526,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,2,6.371269231696482,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,3,2.6193227030436472,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,4,5.751840640935256,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,5,2.5730380254626684,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,6,6.298134922450491,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,7,5.5560200655463365,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.3,,8,6.744065086483309,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,0,3.474526602569661,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,1,2.2965250862153543,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,2,5.982794445304189,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,3,1.7691189238835283,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,4,5.032712522765916,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,5,1.2941944055301318,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,6,6.290707122830799,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,7,5.232250471053717,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.2,,8,6.739931132280273,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,0,2.7562338966733413,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,1,1.6435448397521484,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,2,5.241853677887411,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,3,1.3594590489901237,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,4,4.1529123977415034,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,5,1.053681007654212,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,6,6.2691795787563604,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,7,4.9450582523339275,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,-0.1,,8,6.668020128384699,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,0,2.4893327609375597,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,1,1.2896268654824001,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,2,4.455773655925545,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,3,1.215269238380271,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,4,3.596951467266684,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,5,1.0296054437163156,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,6,6.184293286239697,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,7,4.682197639971171,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.0,,8,6.51859562000638,7,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,0,2.3831201201976557,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,1,1.2881810663357243,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,2,4.056584058921836,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,3,1.2787505754930382,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,4,3.2941985852556273,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,5,1.046015576332247,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,6,6.075581383276509,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,7,4.624300548447661,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.1,,8,6.293029184759912,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,0,2.474260558550304,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,1,1.4773615703117193,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,2,3.9851634452517124,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,3,1.556385114314444,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,4,3.3876570237949224,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,5,1.1720486866639759,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,6,5.953682724657197,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,7,4.650354320988745,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.2,,8,6.042396167001385,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,0,2.850134450057769,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,1,1.7750609038478056,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,2,4.346940666068781,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,3,1.8383132808527436,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,4,3.5236535543285523,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,5,1.3711707884958244,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,6,5.798910503135645,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,7,4.644156177046252,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.3,,8,5.905035471509178,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,0,4.0192456988010035,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,1,3.583595610751203,3,3
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,2,5.063019492531071,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,3,3.230225279308806,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,4,4.79094148037562,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,5,2.8791483238176308,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,6,5.56566231217229,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,7,4.6272225381568735,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Expression of compulsion or obligation despite reservations,0.5,,8,6.01919402081447,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,0,2.852508476306768,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,1,2.126461018626031,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,2,4.910904869175114,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,3,1.8820785624950351,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,4,4.837876038495656,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,5,1.0697732751591458,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,6,6.06336838522702,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,7,4.809476256947704,4,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.5,,8,6.2560467085976255,6,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,0,2.517958448917554,2,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,1,1.8117320217855684,1,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Obligation or duty to respond to challenging situations,-0.3,,2,4.585931552851674,4,4
