base,feature,steerage,question,mean_score,score,text
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.5,8,6.524370062020992,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,0,3.88267361174839,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,1,2.73051775448703,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,2,3.865811356757436,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,3,3.0329378439148327,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,4,3.7275686353297495,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,5,2.964954023384062,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,6,4.055385325806986,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,7,3.6238712661909225,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,"Character's recognition of moral wrongdoing, particularly in taboo situations",0.8,8,4.317996725176624,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,0,2.560602318668179,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,1,2.5365899854021987,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,2,5.315086450313,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,3,1.9694818337755122,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,4,4.917313472771622,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,5,2.2502761781303104,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,6,6.108741087567614,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,7,4.195213517608107,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.8,8,6.106795271662508,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,0,2.102966583843293,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,1,1.8565827537321502,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,2,5.448790500389265,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,3,1.5214116049629407,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,4,3.8751064206530668,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,5,1.3415450757790428,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,6,6.010351764027452,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,7,4.238634615846759,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.5,8,6.03057364294963,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,0,2.150619239504793,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,1,1.611519577405764,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,2,5.036867099140646,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,3,1.372311675636757,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,4,3.380158423364368,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,5,1.158756415187261,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,6,6.083753378500578,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,7,4.375208239612923,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.3,8,6.185876989581996,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,0,2.2475977830932967,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,1,1.4852936290027234,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,2,4.851783243116388,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,3,1.2683861544764101,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,4,3.3566758687274882,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,5,1.0970834253423492,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,6,6.126187258957674,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,7,4.46711550386769,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.2,8,6.307791050673041,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,0,2.360236593512775,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,1,1.4206705340102266,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,2,4.662314491421653,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,3,1.2556738816843893,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,4,3.487382152707263,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,5,1.061529510417395,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,6,6.169689541519711,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,7,4.586417203701896,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,-0.1,8,6.410256849523833,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,0,2.637793297969594,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,1,1.2543526202614173,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,2,4.304838695430483,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,3,1.1823572094853025,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,4,3.6045642985285347,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,5,1.018009551573794,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,6,6.186211668989182,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,7,4.753572587354253,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.1,8,6.642948995461491,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,0,2.6060393533933617,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,1,1.228734731092972,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,2,4.088343365104128,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,3,1.1642215610450781,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,4,3.662044907098453,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,5,1.0136928955348545,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,6,6.205789845931578,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,7,4.824240972451336,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.2,8,6.703966221372828,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,0,2.4319914472442945,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,1,1.187794542267937,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,2,3.887697995336887,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,3,1.0978055833701348,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,4,4.000926227044218,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,5,1.0099866121902195,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,6,6.2572593204780595,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,7,5.071911657632848,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.3,8,6.777540423118222,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,0,2.0589684618868977,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,1,1.0653957320489937,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,2,4.007890745207785,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,3,1.092690451680884,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,4,6.242857916009884,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,5,1.002363795549969,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,6,6.691561436057556,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,7,6.288997931603798,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.5,8,6.962004052012129,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,0,4.6289978509631355,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,1,4.773011111268061,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,2,4.963326851919135,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,3,4.345004894994072,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,4,5.668494037287782,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,5,3.417484721459886,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,6,5.8805931680924255,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,7,5.866398243400215,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,The assistant is making moral or ethical evaluations,0.8,8,6.632482362434776,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,0,3.394562691869283,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,1,1.0220772613661677,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,2,5.274797583926019,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,3,1.0801480112745,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,4,5.576685858071734,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,5,1.013882865480363,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,6,6.287195801665889,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,7,4.370249262482898,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.8,8,6.84474285319898,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,0,1.6294598685183799,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,1,1.006113408254855,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,2,4.162355385987689,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,3,1.0368969834149075,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,4,3.531299469659956,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,5,1.0023971358586778,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,6,5.9244788398852055,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,7,4.126298145758884,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.5,8,6.563156522342112,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,0,1.8408908747897943,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,1,1.0293467741442857,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,2,3.987709961904502,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,3,1.0683524403816929,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,4,3.455631423764812,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,5,1.0036502818097153,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,6,5.969667748095644,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,7,4.255056318696932,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.3,8,6.491000728651541,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,0,2.0750669481210937,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,1,1.0658044518383027,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,2,4.069399993147749,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,3,1.096675829251507,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,4,3.378099857132644,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,5,1.0071338231547502,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,6,6.058533842844561,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,7,4.367372640742508,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.2,8,6.519609064384158,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,0,2.3116527463043703,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,1,1.1577004855702422,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,2,4.228604850563207,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,3,1.1889126804475103,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,4,3.4311091462317727,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,5,1.0146508783032067,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,6,6.115349806308577,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,7,4.5520175019082085,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,-0.1,8,6.519372157597408,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,0,2.4893327609375597,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,1,1.2896268654824001,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,2,4.455773655925545,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,3,1.215269238380271,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,4,3.596951467266684,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,5,1.0296054437163156,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,6,6.184293286239697,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,7,4.682197639971171,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.0,8,6.51859562000638,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,0,2.6520582904974503,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,1,1.442892499768466,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,2,4.822064937377555,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,3,1.2370178840233075,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,4,3.702547351689639,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,5,1.0606751245616617,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,6,6.271791818308416,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,7,4.917682738167958,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.1,8,6.551410295349619,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,0,2.7148687826024642,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,1,1.4994724374228063,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,2,5.221341954031213,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,3,1.2618300649342074,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,4,4.043319693810706,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,5,1.0984868122940412,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,6,6.42332011396747,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,7,5.0392364377225025,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.2,8,6.595941839291142,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,0,2.8108285767249788,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,1,1.502613730347443,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,2,5.582144066447979,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,3,1.2225121943345822,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,4,4.284299815618533,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,5,1.1419627961699765,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,6,6.62453970077328,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,7,5.0667106178258265,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.3,8,6.7494984698075156,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,0,4.132387352496492,2.0,2
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,1,1.714357866622709,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,2,6.1608606516199025,6.0,6
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,3,1.4510545914587933,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,4,6.208043572482882,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,5,1.1550205197519976,1.0,1
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,6,6.906628102929706,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,7,5.156456019144866,4.0,4
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.5,8,6.948218327363633,7.0,7
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,0,5.808791379183364,6.0,6 - Strongly Agree
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,1,,,I strongly disagree with the statement.
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,2,5.998113394978874,6.0,6 - Strongly Agree
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,3,,,I strongly disagree.
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,4,6.245738402295341,6.0,6 - Strongly Agree
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,5,3.7468699581364246,1.0,1 - Strongly Disagree
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,6,,7.0,I would rate this statement a 7 - Strongly Agree.
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,7,,6.0,I would rate this statement a 6 - Strongly Agree.
meta-llama/Meta-Llama-3.1-70B-Instruct,Persuasive or justifying language in morally ambiguous contexts,0.8,8,6.413292232767266,7.0,7 - Strongly Agree
